module	dlib	verdict	sections	diff_bytes	length_differs	diff_in_holes	diff_in_text
ISTINCVP	AOS26	differs	1	0	Y	0	0
ISTINCVS	AOS26	holes	1	2	N	2	0
ISTINCVX	AOS26	identical	1	0	N	0	0
ISTINCW0	AOS26	identical	1	0	N	0	0
ISTINCW2	AOS26	identical	1	0	N	0	0
ISTINCW3	AOS24	identical	1	0	N	0	0
ISTINCW4	AOS26	holes	1	6	N	6	0
ISTINCW5	AOS26	holes	1	4	N	4	0
ISTINCW6	AOS26	holes	1	6	N	6	0
ISTINCW7	AOS26	holes	1	2	N	2	0
ISTINCW8	AOS26	identical	1	0	N	0	0
ISTINCW9	AOS26	differs	1	5	N	2	3
ISTINCX0	AOS26	holes	1	4	N	4	0
ISTINCX1	AOS26	differs	1	0	Y	0	0
ISTINCX2	AOS26	identical	1	0	N	0	0
ISTINCX3	AOS26	holes	1	5	N	5	0
ISTINCX6	AOS26	holes	1	2	N	2	0
ISTINCX7	AOS26	holes	1	4	N	4	0
ISTINCX8	AOS26	differs	1	0	Y	0	0
ISTINCX9	AOS26	holes	1	1	N	1	0
ISTINCXR	AOS26	differs	1	0	Y	0	0
ISTINCY0	AOS26	differs	1	0	Y	0	0
ISTINCY1	AOS26	differs	1	10	N	6	4
ISTINCY3	AOS26	holes	1	5	N	5	0
ISTINCY4	AOS26	identical	1	0	N	0	0
ISTINCY5	AOS26	differs	1	0	Y	0	0
ISTINFIC	AOS26	differs	1	0	Y	0	0
ISTINFXI	AOS26	differs	1	0	Y	0	0
ISTINM01	AOS26	differs	1	0	Y	0	0
ISTINMAD	AOS26	holes	1	57	N	57	0
ISTINMAL	AOS26	identical	1	0	N	0	0
ISTINMAV	AOS26	differs	1	7	N	0	7
ISTINMDD	AOS26	identical	1	0	N	0	0
ISTINMN8	AOS26	differs	1	27	N	5	22
ISTNMC1S	AOS24	identical	1	0	N	0	0
ISTNMC2S	AOS24	identical	1	0	N	0	0
ISTNMC3S	AOS24	differs	1	0	Y	0	0
ISTNMC4P	AOS24	identical	1	0	N	0	0
ISTNMC4S	AOS24	identical	1	0	N	0	0
ISTNMC5P	AOS24	holes	1	4	N	4	0
ISTNMC5S	AOS24	holes	1	2	N	2	0
ISTNMC6P	AOS24	identical	1	0	N	0	0
ISTNMC6S	AOS24	identical	1	0	N	0	0
ISTNMC7P	AOS24	holes	1	4	N	4	0
ISTNMC7S	AOS24	differs	1	0	Y	0	0
ISTNMC8P	AOS24	holes	1	2	N	2	0
ISTNMC9P	AOS24	differs	1	9	N	6	3
ISTNMCCA	AOS24	identical	1	0	N	0	0
ISTNMCCB	AOS24	identical	1	0	N	0	0
ISTNMCCF	AOS24	holes	1	4	N	4	0
ISTNMCCI	AOS24	identical	1	0	N	0	0
ISTNMCCO	AOS24	holes	1	6	N	6	0
ISTNMCCR	AOS24	identical	1	0	N	0	0
ISTNMCCS	AOS24	holes	1	6	N	6	0
ISTNMCCT	AOS24	holes	1	7	N	7	0
ISTNMCCZ	AOS24	identical	1	0	N	0	0
ISTOCCCA	AOS26	differs	1	399	N	1	398
ISTOCCCB	AOS24	differs	1	0	Y	0	0
ISTOCCCC	AOS26	differs	1	0	Y	0	0
ISTOCCCH	AOS26	differs	1	0	Y	0	0
ISTOCCCL	AOS26	differs	1	0	Y	0	0
ISTOCCCM	AOS26	identical	1	0	N	0	0
ISTOCCCN	AOS26	identical	1	0	N	0	0
ISTOCCDF	AOS24	holes	1	4	N	4	0
ISTOCCFD	AOS26	differs	1	582	N	2	580
ISTOCCFO	AOS26	identical	1	0	N	0	0
ISTOCCMD	AOS26	identical	1	0	N	0	0
ISTOCCNV	AOS26	identical	1	0	N	0	0
ISTOCCOC	AOS26	identical	1	0	N	0	0
ISTOCCOD	AOS26	differs	1	0	Y	0	0
ISTOCCOE	AOS26	differs	1	0	Y	0	0
ISTOCCOF	AOS26	differs	1	9	N	4	5
ISTOCCQU	AOS26	identical	1	0	N	0	0
ISTOCCRD	AOS26	identical	1	0	N	0	0
ISTOCCRL	AOS26	holes	1	1	N	1	0
ISTOCCRT	AOS26	differs	1	0	Y	0	0
ISTOCCSA	AOS24	identical	1	0	N	0	0
ISTOCCSD	AOS26	differs	1	2	N	0	2
ISTOCCSL	AOS26	differs	1	1	N	0	1
ISTOCCUR	AOS26	identical	1	0	N	0	0
ISTOCFCX	AOS26	identical	1	0	N	0	0
ISTOCMDC	AOS24	differs	1	0	Y	0	0
ISTORFBA	AOS24	differs	1	6	N	0	6
ISTORFBD	AOS24	differs	1	0	Y	0	0
ISTORFBF	AOS24	differs	1	7	N	4	3
ISTORFBQ	AOS24	differs	1	28	N	0	28
ISTORFID	AOS24	differs	1	4	N	1	3
ISTORFPO	AOS26	identical	1	0	N	0	0
ISTORFPR	AOS24	differs	1	0	Y	0	0
ISTORFRA	AOS24	identical	1	0	N	0	0
ISTORFSR	AOS24	differs	1	6	N	0	6
ISTORMMG	AOS26	differs	1	0	Y	0	0
ISTORMRL	AOS26	identical	1	0	N	0	0
ISTRACCA	AOS24	holes	1	6	N	6	0
ISTRACCR	AOS26	holes	1	2	N	2	0
ISTRACTB	AOS24	holes	1	2	N	2	0
ISTRACTL	AOS26	differs	1	0	Y	0	0
ISTRAFD1	ALPALIB	differs	1	0	Y	0	0
ISTRAFTP	AOS26	differs	1	0	Y	0	0
ISTRAMA1	AOS26	differs	1	0	Y	0	0
ISTRAMA2	AOS26	differs	1	0	Y	0	0
ISTRAMA3	AOS26	differs	1	0	Y	0	0
ISTRAMA4	AOS26	differs	1	0	Y	0	0
ISTRCC21	AOS24	identical	1	0	N	0	0
ISTRCC22	AOS24	identical	1	0	N	0	0
ISTRCC23	AOS24	identical	1	0	N	0	0
ISTRCC26	AOS24	identical	1	0	N	0	0
ISTRCC30	AOS24	differs	1	0	Y	0	0
ISTRCC51	AOS24	differs	1	0	Y	0	0
ISTRCC52	AOS24	differs	1	0	Y	0	0
ISTRCC53	AOS24	holes	1	2	N	2	0
ISTRCC54	AOS24	identical	1	0	N	0	0
ISTRCC63	AOS24	identical	1	0	N	0	0
ISTRCC65	AOS24	identical	1	0	N	0	0
ISTRCC80	AOS24	holes	1	4	N	4	0
ISTRCC81	AOS24	holes	1	5	N	5	0
ISTRCFY0	AOS24	differs	1	10	N	5	5
ISTSC020	AOS26	holes	1	222	N	222	0
ISTSC021	AOS26	holes	1	7	N	7	0
ISTSC024	AOS26	holes	1	28	N	28	0
ISTSC027	AOS26	differs	1	63	N	60	3
ISTSC028	AOS26	holes	1	70	N	70	0
ISTSC02A	AOS26	holes	1	13	N	13	0
ISTSC02B	AOS26	holes	1	7	N	7	0
ISTSC02C	AOS26	holes	1	61	N	61	0
ISTSC02D	AOS26	holes	1	14	N	14	0
ISTSC030	AOS26	differs	1	0	Y	0	0
ISTSC031	AOS26	holes	1	105	N	105	0
ISTSC034	AOS26	differs	1	0	Y	0	0
ISTSDCAL	AOS24	holes	1	4	N	4	0
ISTSDCAP	AOS26	differs	1	0	Y	0	0
ISTSDCBU	AOS26	differs	1	0	Y	0	0
ISTSDCC2	AOS26	differs	1	0	Y	0	0
ISTSDCC3	AOS26	holes	1	4	N	4	0
ISTSDCC5	AOS26	holes	1	3	N	3	0
ISTSDCC7	AOS26	identical	1	0	N	0	0
ISTSDCCA	AOS24	identical	1	0	N	0	0
ISTSDCCB	AOS26	differs	1	0	Y	0	0
ISTSDCCD	AOS24	identical	1	0	N	0	0
ISTSDCCF	AOS24	holes	1	2	N	2	0
ISTSDCCL	AOS26	differs	1	0	Y	0	0
ISTSDCCN	AOS24	identical	1	0	N	0	0
ISTSDCCR	AOS24	holes	1	2	N	2	0
ISTSDCD1	AOS26	identical	1	0	N	0	0
ISTSDCD2	AOS26	holes	1	6	N	6	0
ISTSDCD3	AOS26	identical	1	0	N	0	0
ISTSDCDS	AOS26	holes	1	6	N	6	0
ISTSDCGE	AOS26	differs	1	0	Y	0	0
ISTSDCGP	AOS26	differs	1	0	Y	0	0
ISTSDCHS	AOS26	differs	1	0	Y	0	0
ISTSDCIN	AOS26	identical	1	0	N	0	0
ISTSDCLM	AOS26	differs	1	0	Y	0	0
ISTSDCLN	AOS26	differs	1	0	Y	0	0
ISTSDCLP	AOS26	identical	1	0	N	0	0
ISTSDCLU	AOS26	differs	1	0	Y	0	0
ISTSDCML	AOS26	differs	1	0	Y	0	0
ISTSDCMT	AOS26	differs	1	0	Y	0	0
ISTSDCOD	AOS24	identical	1	0	N	0	0
ISTSDCP1	AOS26	holes	1	3	N	3	0
ISTSDCP2	AOS26	holes	1	2	N	2	0
ISTSDCP3	AOS26	holes	1	2	N	2	0
ISTSDCP4	AOS26	differs	1	0	Y	0	0
ISTSDCP5	AOS26	identical	1	0	N	0	0
ISTSDCP6	AOS26	holes	1	6	N	6	0
ISTSDCPA	AOS26	holes	1	2	N	2	0
ISTSDCPC	AOS26	differs	1	10	N	5	5
ISTSDCPU	AOS26	differs	1	0	Y	0	0
ISTSDCRC	AOS26	holes	1	9	N	9	0
ISTSDCRN	AOS26	differs	1	0	Y	0	0
ISTSDCRS	AOS26	differs	1	0	Y	0	0
ISTSDCSB	AOS26	holes	1	7	N	7	0
ISTSDCSC	AOS26	identical	1	0	N	0	0
ISTSDCSS	AOS26	differs	1	0	Y	0	0
ISTSDCSU	AOS26	differs	1	105	N	1	104
ISTSDCTM	AOS26	identical	1	0	N	0	0
ISTSDCVB	AOS26	differs	1	0	Y	0	0
ISTSDCVG	AOS26	holes	1	2	N	2	0
ISTSDCVI	AOS26	holes	1	2	N	2	0
ISTSEC01	AOS24	identical	1	0	N	0	0
ISTSEC10	AOS24	differs	1	0	Y	0	0
ISTSEC21	AOS24	holes	1	8	N	8	0
ISTSEC30	AOS24	identical	1	0	N	0	0
ISTSEC40	AOS24	differs	1	11	N	8	3
ISTSQC00	AOS26	differs	1	0	Y	0	0
ISTSQC01	AOS26	identical	1	0	N	0	0
ISTSQC02	AOS26	holes	1	4	N	4	0
ISTSQC03	AOS26	identical	1	0	N	0	0
ISTSQC04	AOS26	identical	1	0	N	0	0
ISTSQC05	AOS26	holes	1	4	N	4	0
ISTSQC06	AOS26	identical	1	0	N	0	0
ISTSQC07	AOS26	holes	1	8	N	8	0
ISTSQC08	AOS26	holes	1	2	N	2	0
ISTSQC09	AOS26	holes	1	2	N	2	0
ISTSQC0A	AOS26	identical	1	0	N	0	0
ISTSQC0B	AOS26	differs	1	0	Y	0	0
ISTSTC00	AOS26	differs	1	0	Y	0	0
ISTTC035	AOS26	differs	1	0	Y	0	0
ISTTC037	AOS26	holes	1	84	N	84	0
ISTVTLOD	AOS26	identical	1	0	N	0	0
ISTYCLUS	AOS24	identical	1	0	N	0	0
ISTYCONT	AOS24	identical	1	0	N	0	0
ISTYPSOL	AOS24	identical	1	0	N	0	0
ISTYSSCP	AOS24	identical	1	0	N	0	0
ISTYTCM1	AOS24	identical	1	0	N	0	0
ISTYTCM2	AOS24	identical	1	0	N	0	0
ISTYTCM3	AOS24	identical	1	0	N	0	0
ISTZAF0A	AOS24	identical	1	0	N	0	0
ISTZAF0B	AOS24	identical	1	0	N	0	0
ISTZAF1A	AOS24	identical	1	0	N	0	0
ISTZAF1B	AOS24	identical	1	0	N	0	0
ISTZAF1R	AOS24	identical	1	0	N	0	0
ISTZBF0A	AOS24	differs	1	0	Y	0	0
ISTZBF0B	AOS24	identical	1	0	N	0	0
ISTZBF0L	AOS24	identical	1	0	N	0	0
ISTZBFAA	AOS24	holes	1	7	N	7	0
ISTZBFAB	AOS24	holes	1	1	N	1	0
ISTZBFAE	AOS24	holes	1	7	N	7	0
ISTZBFAG	AOS24	holes	1	2	N	2	0
ISTZBFAI	AOS24	holes	1	1	N	1	0
ISTZBFAL	AOS24	holes	1	1	N	1	0
ISTZBFAM	AOS24	holes	1	5	N	5	0
ISTZBFAR	AOS24	holes	1	5	N	5	0
ISTZBFBA	AOS24	holes	1	3	N	3	0
ISTZBFBB	AOS24	differs	1	0	Y	0	0
ISTZBFBI	AOS24	identical	1	0	N	0	0
ISTZBFBR	AOS24	identical	1	0	N	0	0
ISTZBFCB	AOS24	holes	1	7	N	7	0
ISTZBFDI	AOS24	identical	1	0	N	0	0
ISTZBFDR	AOS24	identical	1	0	N	0	0
ISTZBFEB	AOS24	holes	1	3	N	3	0
ISTZBFFA	AOS24	differs	1	0	Y	0	0
ISTZBFFB	AOS24	differs	1	0	Y	0	0
ISTZBFGA	AOS24	holes	1	5	N	5	0
ISTZBFGB	AOS24	holes	1	1	N	1	0
ISTZBFHA	AOS24	holes	1	6	N	6	0
ISTZBFHB	AOS24	holes	1	5	N	5	0
ISTZBFIA	AOS24	identical	1	0	N	0	0
ISTZBFIB	AOS24	identical	1	0	N	0	0
ISTZBFID	AOS24	identical	1	0	N	0	0
ISTZBFIF	AOS24	differs	1	0	Y	0	0
ISTZBFMB	AOS26	identical	1	0	N	0	0
ISTZBFNB	AOS24	holes	1	5	N	5	0
ISTZBFND	AOS24	holes	1	1	N	1	0
ISTZBFNE	AOS24	holes	1	1	N	1	0
ISTZBFOB	AOS26	differs	1	0	Y	0	0
ISTZBFPB	AOS24	holes	1	3	N	3	0
ISTZBFSC	AOS24	differs	1	0	Y	0	0
ISTZBFX0	AOS24	holes	1	2	N	2	0
ISTZBFXA	AOS24	holes	1	5	N	5	0
ISTZBFY0	AOS26	differs	1	0	Y	0	0
ISTZBFZ0	AOS26	differs	1	0	Y	0	0
ISTZBM0J	AOS26	differs	1	306	N	1	305
ISTZBM0K	AOS26	differs	1	0	Y	0	0
ISTZCF0A	AOS24	identical	1	0	N	0	0
ISTZCF0B	AOS24	holes	1	2	N	2	0
ISTZCF1A	AOS24	differs	1	0	Y	0	0
ISTZCF1B	AOS24	differs	1	3	N	0	3
ISTZCFAI	AOS24	identical	1	0	N	0	0
ISTZCFBI	AOS24	differs	1	0	Y	0	0
ISTZCFCI	AOS24	identical	1	0	N	0	0
ISTZDFA0	AOS26	identical	1	0	N	0	0
ISTZDFB0	AOS26	identical	1	0	N	0	0
ISTZDFC0	AOS26	differs	1	0	Y	0	0
ISTZDFD0	AOS26	differs	1	0	Y	0	0
ISTZDFE0	AOS24	holes	1	6	N	6	0
ISTZDFF0	AOS26	identical	1	0	N	0	0
ISTZDFH0	AOS26	identical	1	0	N	0	0
ISTZDFI0	AOS26	identical	1	0	N	0	0
ISTZDFJ0	AOS26	differs	1	0	Y	0	0
ISTZDFK0	AOS26	differs	1	29	N	7	22
ISTZDFKA	AOS24	differs	1	11	N	6	5
ISTZDFKB	AOS24	differs	1	0	Y	0	0
ISTZDFL0	AOS24	differs	1	0	Y	0	0
ISTZDFMF	AOS26	identical	1	0	N	0	0
ISTZDFNB	AOS26	identical	1	0	N	0	0
ISTZDFPR	AOS26	differs	1	0	Y	0	0
ISTZDFQR	AOS26	holes	1	1	N	1	0
ISTZDFWB	AOS24	holes	1	1	N	1	0
ISTZDFWR	AOS24	identical	1	0	N	0	0
ISTZDFXR	AOS26	holes	1	5	N	5	0
ISTZEFBA	AOS26	differs	1	25	N	3	22
ISTZEFDA	AOS26	identical	1	0	N	0	0
ISTZEMAA	AOS26	differs	1	796	N	1	795
ISTZEMAB	AOS26	differs	1	0	Y	0	0
ISTZEMBB	AOS26	differs	1	0	Y	0	0
ISTZEMEA	AOS26	differs	1	42	N	3	39
ISTZEMFA	AOS26	holes	1	1	N	1	0
ISTZEMTA	AOS26	differs	1	0	Y	0	0
ISTZFFCB	AOS26	identical	1	0	N	0	0
ISTZFFDB	AOS26	holes	1	1	N	1	0
ISTZFFDF	AOS26	holes	1	4	N	4	0
ISTZFFEA	AOS26	differs	1	27	N	5	22
ISTZFFXA	AOS26	identical	1	0	N	0	0
ISTZFM0A	AOS26	differs	1	0	Y	0	0
ISTZFM0B	AOS26	differs	1	897	N	0	897
ISTZFM1B	AOS26	differs	1	0	Y	0	0
ISTZFM1F	AOS26	identical	1	0	N	0	0
ISTZFM2B	AOS26	differs	1	26	N	4	22
ISTZFM3B	AOS26	differs	1	0	Y	0	0
ISTZFMAB	AOS26	differs	1	3	N	0	3
ISTZFMAF	AOS26	holes	1	5	N	5	0
ISTZFMBB	AOS26	holes	1	2	N	2	0
ISTZFMEB	AOS26	differs	1	0	Y	0	0
ISTZFMFA	AOS26	differs	1	2	N	0	2
ISTZFMTA	AOS26	holes	1	6	N	6	0
ISTZFMUA	AOS26	differs	1	172	N	3	169
ISTZFMV0	AOS26	identical	1	0	N	0	0
ISTZFMV1	AOS26	identical	1	0	N	0	0
ISTZFSV0	AOS26	identical	1	0	N	0	0
ISTZGF0B	AOS24	differs	1	8	N	5	3
ISTZGF1A	AOS24	holes	1	1	N	1	0
ISTZGFAB	AOS24	holes	1	2	N	2	0
ISTZGFBB	AOS24	differs	1	0	Y	0	0
ISTZGFCB	AOS26	holes	1	4	N	4	0
ISTZHFAN	AOS24	holes	1	3	N	3	0
ISTZIF0B	AOS24	differs	1	0	Y	0	0
ISTZIF1B	AOS24	differs	1	0	Y	0	0
ISTZIFAA	AOS24	holes	1	2	N	2	0
ISTZIFAB	AOS24	differs	1	0	Y	0	0
ISTZIFBB	AOS24	differs	1	0	Y	0	0
ISTZIFBI	AOS24	identical	1	0	N	0	0
ISTZIFCB	AOS24	differs	1	0	Y	0	0
ISTZIFCI	AOS24	identical	1	0	N	0	0
ISTZIFDB	AOS24	differs	1	0	Y	0	0
ISTZIFEB	AOS24	holes	1	2	N	2	0
ISTZIFGB	AOS24	identical	1	0	N	0	0
ISTZIFHB	AOS24	holes	1	7	N	7	0
ISTZIFIB	AOS24	holes	1	3	N	3	0
ISTZIFID	AOS24	holes	1	1	N	1	0
ISTZIFJB	AOS24	holes	1	1	N	1	0
ISTZIFKB	AOS24	differs	1	0	Y	0	0
ISTZIFKG	AOS24	identical	1	0	N	0	0
ISTZIFLB	AOS24	differs	1	0	Y	0	0
ISTZIFMB	AOS24	differs	1	0	Y	0	0
ISTZIFNA	AOS24	differs	1	1006	N	5	1001
ISTZIFNB	AOS24	differs	1	0	Y	0	0
ISTZIFOA	AOS24	differs	1	5	N	0	5
ISTZIFOB	AOS24	identical	1	0	N	0	0
ISTZIFOE	AOS24	holes	1	3	N	3	0
ISTZIFSB	AOS24	holes	1	1	N	1	0
ISTZIFSC	AOS24	differs	1	7	N	5	2
ISTZIFSG	AOS24	differs	1	0	Y	0	0
ISTZIFTB	AOS24	identical	1	0	N	0	0
ISTZIFUB	AOS24	holes	1	5	N	5	0
ISTZIFVB	AOS24	identical	1	0	N	0	0
ISTZIFWB	AOS24	differs	1	0	Y	0	0
ISTZIFX0	AOS24	holes	1	1	N	1	0
ISTZJF0B	AOS24	holes	1	5	N	5	0
ISTZJFAB	AOS24	holes	1	1	N	1	0
ISTZJFBB	AOS24	holes	1	1	N	1	0
ISTZJFCB	AOS24	holes	1	1	N	1	0
ISTZKFBB	AOS24	holes	1	5	N	5	0
ISTZKFBN	AOS24	differs	1	0	Y	0	0
ISTZKFCB	AOS24	holes	1	7	N	7	0
ISTZKFCN	AOS24	holes	1	2	N	2	0
ISTZLFAB	AOS26	identical	1	0	N	0	0
ISTZLFV0	AOS26	identical	1	0	N	0	0
ISTZLPV0	AOS26	identical	1	0	N	0	0
ISTZPSV0	AOS26	identical	1	0	N	0	0
ISTZRM01	AOS24	differs	1	0	Y	0	0
LETRRIP	AOSH1	identical	1	0	N	0	0
LINK	ACMDLIB	holes	1	6	N	6	0
LOADGO	ACMDLIB	holes	1	6	N	6	0
REMOTGEN	AOSH1	identical	1	0	N	0	0
SYS3CNVT	AOSH1	identical	1	0	N	0	0
USRDDT00	AOSC5	identical	1	0	N	0	0
